16	16	16	16	16	16	124	125	16	16	16	16	16	128	16	16	16	115	99	99	99	99	112	16	16	16	115	128	128	40	99	99	99	112	16	16	16	16	16	16	16	16	16	114	16	16	114	16	16	114	16	17	53	99	99	99	99	99	99	99	99	10	11	12	11	12	11	12	11	12	14	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	128	99	99	99	99	99	56	57	625	626	60	61	62	63	625	625	625	122	123	120	121	120	121	128	128	124	125	56	57	511	625	625	625	625	623	623	623	623	623	623	628	623	623	623	623	623	623	112	16	16	16	16	16	16	115	99	99	99	99	99	99	99	99	99	99	99	112	16	118	16	111	55	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	41	128	128
16	16	16	16	16	114	126	127	16	114	16	16	128	128	16	16	16	115	99	99	99	99	112	16	16	16	115	99	99	41	99	99	120	121	16	16	16	117	117	117	117	117	117	116	117	117	116	117	117	116	117	117	99	99	99	99	99	99	99	99	52	14	15	16	15	16	15	16	15	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	128	99	99	128	99	56	57	625	626	625	64	65	66	67	625	625	516	517	99	122	123	122	123	120	121	126	127	510	511	625	625	60	61	62	63	625	120	121	623	623	623	623	623	623	623	623	625	112	16	16	16	16	16	16	115	99	99	99	99	99	99	99	99	21	22	128	112	16	16	16	17	53	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	41	128	128
16	16	16	16	16	114	16	114	16	114	114	16	16	16	16	16	114	115	20	21	21	99	112	16	16	16	115	99	99	41	99	99	122	123	16	16	16	115	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	25	24	22	128	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	128	124	125	56	57	625	626	625	626	68	69	610	611	628	625	513	99	99	99	99	128	128	122	123	128	128	128	128	625	628	64	65	66	67	626	122	123	623	623	623	623	623	628	623	623	628	112	16	16	16	16	16	16	115	99	99	99	99	99	99	99	99	99	99	99	112	16	16	128	111	55	99	99	99	99	99	99	99	10	11	12	11	12	11	12	11	12	16	16
16	16	128	117	128	116	117	116	117	116	116	117	117	117	117	117	116	117	99	99	99	99	112	16	16	16	115	99	99	41	99	99	99	112	16	16	16	115	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	128	117	16	16	16	114	16	16	16	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	120	121	126	127	128	625	626	625	626	625	612	613	614	615	625	625	513	99	99	99	99	99	128	128	120	121	120	121	124	125	625	68	69	610	611	625	128	128	128	128	623	623	623	623	623	623	625	112	16	16	16	16	16	16	115	128	128	20	21	21	21	99	99	99	99	99	112	16	128	59	99	99	99	99	99	99	99	99	10	16	15	16	15	16	15	16	15	16	16	128
16	128	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	52	14	16	16	16	115	99	99	99	99	99	99	112	16	16	16	115	99	99	23	23	21	99	99	23	23	21	40	99	99	99	40	21	23	21	99	99	99	99	99	99	99	117	117	117	116	16	16	16	122	123	122	123	122	123	122	123	122	123	122	123	122	123	122	123	122	114	122	123	122	123	122	114	122	123	122	123	114	123	122	123	122	123	122	123	122	123	122	123	122	123	122	123	120	121	625	626	625	626	616	617	618	619	625	625	517	99	99	99	99	99	99	128	122	123	122	123	126	127	128	612	613	614	615	628	623	623	623	623	623	623	623	623	623	623	625	625	621	621	112	16	16	16	115	59	99	99	99	99	99	99	99	99	99	99	112	16	128	58	59	99	99	99	99	99	99	40	115	16	16	16	16	16	16	16	16	16	128	16
16	128	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	21	21	22	112	16	16	16	115	99	99	99	128	128	40	112	16	16	16	115	99	99	99	99	99	99	99	99	99	99	41	99	99	99	41	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	16	16	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	116	128	128	128	128	128	116	128	128	128	128	116	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	122	123	118	119	118	119	118	625	625	625	625	517	99	99	99	99	99	99	99	99	128	120	121	128	124	125	128	616	617	618	619	625	516	517	514	515	623	623	623	623	623	625	625	625	625	625	112	16	16	16	115	58	59	99	99	99	99	99	99	21	22	128	128	128	511	625	58	59	99	99	99	99	99	41	115	16	16	16	120	121	16	16	16	16	16	16
16	128	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	114	16	16	115	99	99	99	99	99	41	112	16	16	16	128	128	128	30	30	30	30	30	30	30	99	41	99	99	99	41	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	16	115	99	99	99	99	99	99	99	99	99	99	120	121	99	99	99	99	99	99	99	99	99	99	99	99	99	128	99	99	99	128	99	99	99	99	99	514	515	625	626	624	624	625	625	626	112	16	16	16	16	16	16	128	625	625	517	99	99	99	99	99	99	99	99	99	99	122	123	128	126	127	128	128	623	623	623	516	517	99	99	514	124	125	128	128	128	128	128	128	128	128	16	16	16	16	115	625	58	59	99	99	99	99	99	99	99	510	511	511	511	625	625	58	59	99	99	99	99	41	115	16	16	114	122	123	16	16	16	16	16	16
16	17	53	99	99	21	23	23	99	21	23	23	99	99	99	99	99	99	99	99	99	99	117	622	128	16	115	99	99	99	99	99	41	112	16	16	16	16	12	11	12	11	12	11	12	11	12	99	99	99	99	99	99	99	99	99	99	99	99	10	11	12	13	128	40	99	99	112	16	115	99	99	99	99	99	99	99	99	99	99	122	123	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	514	515	625	627	627	624	626	625	112	16	16	16	16	16	16	124	125	40	99	99	99	99	99	99	99	99	99	99	99	99	99	120	121	128	124	125	623	623	516	517	99	99	99	99	126	127	117	117	117	117	117	117	117	117	117	117	117	117	510	625	625	58	59	99	99	99	99	99	99	510	625	625	625	625	625	625	58	59	99	99	99	41	115	16	16	622	117	117	117	117	117	117	128	16
110	111	55	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	510	628	112	16	115	99	99	99	99	99	41	112	16	16	16	16	16	15	16	15	16	15	16	15	16	120	121	120	121	99	99	21	23	21	99	99	52	14	15	16	17	53	41	99	99	112	16	115	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	514	515	625	626	627	624	626	112	16	16	16	16	16	16	126	127	41	99	99	99	99	99	99	99	99	99	99	99	99	99	122	123	128	126	127	128	623	513	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	510	624	624	625	58	59	56	57	58	59	56	57	625	625	625	625	625	625	625	513	99	99	99	41	115	16	16	115	99	99	99	99	99	99	112	16
16	17	53	11	12	30	30	30	30	30	30	99	99	99	99	99	99	99	99	99	99	56	57	625	112	16	115	23	24	25	40	99	99	112	16	128	621	621	621	621	621	621	621	621	621	621	621	122	123	122	123	59	99	99	99	99	99	99	54	18	19	110	111	55	41	99	99	112	16	115	99	99	21	23	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	514	515	625	626	627	625	112	16	16	16	16	16	16	128	99	41	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	16	16	16	128	513	99	23	24	25	21	99	99	99	99	99	99	99	99	99	99	99	99	99	56	57	627	627	624	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	513	99	99	99	99	115	16	16	115	99	99	99	99	99	99	112	16
16	16	12	15	16	11	12	11	12	11	13	20	21	40	99	99	99	99	99	99	56	57	625	625	112	16	115	99	99	99	41	99	99	112	16	115	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	58	59	99	99	99	99	99	99	112	16	16	115	99	99	99	99	112	115	20	21	99	99	99	99	21	23	99	99	99	99	21	23	24	99	99	99	99	21	23	24	99	99	99	99	99	99	99	99	120	121	99	99	99	99	99	99	99	99	99	514	515	625	128	16	16	16	16	16	16	621	99	99	41	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	16	16	16	16	128	99	99	99	99	99	99	99	23	24	25	21	99	99	99	99	99	99	99	510	625	625	625	627	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	513	99	40	23	24	115	16	16	120	121	120	121	20	21	40	112	16
16	16	16	16	16	15	16	15	16	15	115	99	99	41	99	10	11	12	11	12	11	12	11	12	16	16	115	99	99	99	41	99	99	112	16	115	625	628	625	625	628	625	625	628	625	625	628	625	625	625	625	625	58	99	10	11	12	11	12	128	16	16	115	99	99	128	128	112	115	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	120	121	122	123	128	99	99	99	99	99	99	99	99	99	514	625	112	16	16	16	16	16	621	58	59	99	41	99	21	21	21	99	99	99	99	99	99	99	99	99	99	99	112	16	16	16	16	16	128	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	510	626	625	625	626	625	625	625	119	118	119	118	119	118	119	118	119	118	128	128	513	99	41	99	99	115	16	16	122	123	122	123	99	99	41	112	16
16	16	128	128	128	128	128	128	128	110	111	55	99	41	52	14	15	16	15	16	15	16	15	16	16	16	115	99	99	99	41	99	99	112	114	115	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	513	52	14	15	16	15	16	16	128	16	17	53	99	99	56	128	128	120	121	99	99	99	99	99	99	99	21	23	99	99	99	99	99	21	23	24	99	99	99	99	99	99	99	99	128	122	123	16	16	120	121	99	99	99	99	99	99	99	99	99	510	112	16	16	16	621	621	63	625	513	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	16	16	16	16	16	16	118	119	118	119	118	30	99	99	99	99	99	99	23	24	23	21	21	510	625	626	625	626	128	118	119	16	16	16	16	16	16	16	16	16	16	16	16	128	99	41	99	99	115	16	16	115	99	99	99	99	99	41	112	16
110	111	55	99	99	99	99	99	99	112	115	99	99	41	54	18	621	621	621	621	621	621	621	621	117	128	117	99	99	99	41	21	22	112	622	128	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	625	513	128	16	16	16	16	16	16	16	128	115	99	99	56	57	511	623	122	123	40	99	30	30	30	30	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	128	16	16	16	16	128	122	123	99	99	99	99	99	99	99	99	99	510	621	621	621	621	65	66	67	625	513	99	99	99	99	99	99	99	21	21	21	40	99	99	99	99	99	99	99	117	16	16	16	16	16	16	16	16	16	16	115	99	99	99	99	99	99	99	99	99	99	56	57	625	626	625	128	16	16	16	16	16	128	124	125	16	16	621	621	621	621	621	513	99	41	99	99	117	117	117	117	99	99	99	99	99	99	16	16
16	115	99	99	99	99	99	99	99	128	128	99	99	41	99	99	56	57	632	632	632	632	632	58	59	99	99	99	99	99	99	99	99	56	57	511	625	625	625	625	625	625	625	625	625	625	625	10	11	12	11	12	11	16	16	16	16	16	16	16	16	114	115	128	128	511	511	623	623	513	99	41	99	10	11	12	13	30	99	99	99	99	99	99	99	99	99	99	99	99	40	10	11	12	12	16	16	16	16	115	99	99	99	99	99	99	99	99	99	99	99	99	510	625	626	625	68	69	610	611	625	58	59	99	99	120	121	99	99	99	99	99	41	99	99	99	99	99	99	99	99	112	16	16	16	16	16	16	16	16	16	115	30	30	30	30	99	99	99	99	99	56	57	625	625	626	128	16	16	16	16	16	16	16	126	127	16	16	625	625	625	625	625	513	99	41	99	99	31	31	31	31	99	99	40	120	121	128	16	16
16	115	99	99	99	128	128	128	128	128	128	99	99	99	99	56	57	628	632	628	632	628	632	628	58	59	99	99	99	99	99	99	56	57	511	511	625	625	625	625	625	625	625	625	625	625	128	16	15	16	621	621	621	621	621	621	621	621	621	621	621	622	621	623	624	624	623	624	623	58	59	99	128	16	15	16	16	128	30	99	99	99	99	99	99	99	99	99	99	99	41	14	15	16	16	16	16	16	16	115	99	99	99	99	99	99	99	99	99	99	99	56	57	626	625	626	612	613	614	615	625	128	128	128	128	122	123	99	99	99	99	99	99	99	99	99	99	99	99	99	99	112	16	16	16	16	16	16	16	16	16	16	119	118	119	118	30	30	99	99	56	57	625	625	625	128	16	16	16	16	128	16	120	121	16	16	16	115	625	628	625	628	625	58	59	41	99	99	99	99	99	99	99	99	41	122	123	16	16	16
16	128	128	99	99	99	99	99	99	99	99	99	99	99	56	57	632	632	632	632	632	632	632	632	632	58	59	99	99	99	99	56	57	511	511	511	625	625	625	625	625	625	625	625	625	128	124	125	120	121	623	623	628	623	623	628	623	623	628	623	623	628	623	623	627	627	624	627	623	623	513	128	124	125	16	16	16	16	128	30	99	99	99	99	99	99	99	99	99	99	41	117	117	117	117	16	16	16	16	115	99	40	21	24	99	99	99	99	99	99	99	118	119	118	119	118	119	118	119	118	119	119	118	119	118	115	99	99	40	21	21	21	99	99	99	21	21	21	40	99	99	112	16	16	16	16	16	16	16	16	16	16	16	16	16	16	119	118	99	56	57	32	32	32	128	16	16	16	16	16	16	16	122	123	16	16	16	115	625	625	625	625	625	625	58	59	99	99	99	99	99	99	99	99	41	99	112	16	16	16
16	16	16	128	99	99	99	99	99	99	99	99	99	56	57	620	632	632	637	632	637	632	637	632	637	632	58	59	120	121	120	121	128	511	511	124	125	124	125	128	625	625	625	625	128	128	126	127	122	123	623	623	623	623	623	623	623	623	623	623	623	623	623	623	623	623	627	623	623	623	128	128	126	127	16	16	16	16	16	128	30	99	99	99	99	99	99	99	99	99	41	99	99	99	99	112	16	16	16	115	99	41	99	99	99	99	99	99	99	99	128	16	16	16	16	16	16	16	16	16	16	16	16	16	16	115	99	99	41	99	99	99	99	99	99	99	99	99	41	99	99	112	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	119	118	119	118	119	118	16	16	16	16	16	16	16	16	16	16	16	16	16	115	625	625	625	625	625	625	625	58	59	99	99	99	99	99	99	99	41	99	112	16	16	16
16	16	16	16	118	119	118	119	118	119	118	119	118	119	118	119	118	119	120	121	118	119	118	119	118	119	118	119	122	123	122	123	118	119	118	126	127	126	127	118	119	118	119	118	128	128	120	121	124	125	118	119	118	119	118	119	118	128	623	623	623	120	121	623	120	121	623	623	623	128	120	121	124	125	16	16	16	16	16	16	128	30	30	30	30	30	30	30	30	99	99	99	99	99	99	112	16	16	16	115	99	41	30	30	30	30	30	99	99	128	128	16	16	16	16	16	16	16	16	16	16	16	16	16	16	115	99	99	99	30	30	30	30	30	30	30	30	30	99	99	99	112	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	115	112	118	112	118	112	118	112	118	112	118	112	118	112	118	112	118	119	128	16	16	16	16
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	122	123	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	128	128	122	123	126	127	16	16	16	16	16	16	16	16	128	128	128	122	123	128	122	123	128	128	128	128	122	123	126	127	16	16	16	16	16	16	16	118	119	118	119	118	119	118	119	118	119	118	119	118	119	16	16	16	16	16	118	119	118	119	118	119	118	119	118	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	118	119	118	119	118	119	118	119	118	119	119	118	119	118	119	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	115	128	128	128	128	128	128	128	128	128	128	128	128	128	112	16	16	16	16	16	16	16	16
